,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
4273,,management,married,,no,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
4274,,admin.,single,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
4275,49.0,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no
4276,34.0,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.2,2,yes
4277,,services,married,high.school,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
4278,,admin.,married,university.degree,no,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4279,32.0,self-employed,single,,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
4280,56.0,admin.,married,,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
4281,34.0,technician,married,university.degree,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999.0,0,no
4282,49.0,management,divorced,,no,yes,no,telephone,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,999.0,0,no
4283,,admin.,single,,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no
4284,59.0,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
4285,,technician,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no
4286,39.0,technician,married,,no,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
4287,,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
4288,,admin.,married,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
4289,,admin.,married,high.school,no,yes,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4290,35.0,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
4291,35.0,management,married,,no,no,no,cellular,nov,tue,3,7,3,failure,-3.4,92.649,-30.1,0.716,5017.5,0.233333333,9,no
4292,31.0,admin.,single,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
4293,44.0,blue-collar,married,,no,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no
4294,,technician,married,,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4295,63.0,technician,married,,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,no
4296,51.0,admin.,divorced,,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
4297,36.0,services,married,basic.6y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4298,42.0,self-employed,married,,no,yes,no,cellular,jun,wed,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,0.1,6,yes
4299,46.0,admin.,married,professional.course,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no
4300,36.0,technician,single,,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4301,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,20,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no
4302,,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
4303,56.0,housemaid,married,,unknown,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
4304,,management,single,university.degree,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no
4305,34.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4306,57.0,self-employed,married,basic.4y,no,yes,no,telephone,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,5,no
4307,39.0,unemployed,married,,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4308,48.0,blue-collar,married,,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no
4309,29.0,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
4310,41.0,blue-collar,married,,unknown,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4311,35.0,technician,married,professional.course,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4312,41.0,blue-collar,married,,unknown,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no
4313,45.0,entrepreneur,married,,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
4314,34.0,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
4315,47.0,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
4316,27.0,admin.,single,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,no
4317,40.0,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,yes
4318,45.0,services,married,,unknown,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4319,33.0,admin.,single,university.degree,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no
4320,47.0,technician,married,professional.course,no,yes,no,cellular,jul,thu,33,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
4321,32.0,blue-collar,single,high.school,no,unknown,unknown,cellular,nov,,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
4322,26.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
4323,,technician,married,high.school,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
4324,,student,single,,no,no,no,telephone,sep,tue,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,999.0,0,no
4325,,blue-collar,single,,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,2,no
4326,32.0,housemaid,married,,no,yes,no,cellular,aug,mon,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
4327,,admin.,single,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,999.0,0,no
4328,22.0,technician,married,basic.9y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
4329,37.0,technician,married,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
4330,37.0,technician,single,,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no
4331,,technician,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
4332,48.0,blue-collar,married,basic.9y,no,no,yes,cellular,may,,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no
4333,,admin.,single,,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
4334,,blue-collar,married,basic.6y,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
4335,71.0,retired,married,basic.4y,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,yes
4336,40.0,management,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no
4337,24.0,services,married,high.school,no,yes,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no
4338,36.0,technician,single,university.degree,no,no,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
4339,29.0,admin.,single,,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
4340,36.0,admin.,single,,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
4341,29.0,technician,single,professional.course,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
4342,30.0,technician,single,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4343,48.0,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,yes
4344,41.0,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4345,31.0,technician,single,high.school,no,no,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,no
4346,34.0,admin.,married,,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4347,66.0,retired,married,basic.4y,no,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,no
4348,48.0,unemployed,married,basic.4y,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no
4349,40.0,admin.,married,university.degree,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,no
4350,,blue-collar,married,,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no
4351,,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
4352,22.0,student,single,,no,yes,no,telephone,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
4353,27.0,services,single,,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4354,29.0,self-employed,married,,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
4355,39.0,housemaid,married,university.degree,no,no,no,telephone,jun,,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
4356,25.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999.0,0,yes
4357,38.0,technician,single,professional.course,unknown,yes,no,telephone,jun,,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no
4358,39.0,management,married,high.school,no,yes,yes,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4359,30.0,admin.,single,high.school,no,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
4360,61.0,retired,married,basic.9y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,no
4361,40.0,entrepreneur,single,high.school,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
4362,44.0,technician,divorced,professional.course,unknown,yes,no,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,no
4363,,entrepreneur,single,basic.6y,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,yes
4364,36.0,admin.,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,999.0,0,no
4365,,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no
4366,37.0,technician,single,university.degree,no,yes,yes,cellular,aug,thu,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0.133333333,1,no
4367,31.0,admin.,married,university.degree,no,unknown,unknown,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,999.0,0,yes
4368,36.0,admin.,single,,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,no
4369,46.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4370,,services,single,,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
4371,,technician,single,,unknown,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
4372,28.0,technician,single,professional.course,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no
4373,49.0,admin.,married,,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
4374,30.0,blue-collar,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,999.0,0,yes
4375,35.0,admin.,single,high.school,no,no,yes,cellular,nov,,2,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5,0.233333333,4,no
4376,47.0,blue-collar,married,,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4377,27.0,unknown,single,university.degree,no,yes,no,cellular,jun,wed,4,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,0.1,6,yes
4378,,admin.,single,university.degree,no,no,no,cellular,may,,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
4379,38.0,services,divorced,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
4380,26.0,services,single,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
4381,40.0,technician,married,,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4382,38.0,services,single,,no,yes,no,cellular,may,,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,yes
4383,,housemaid,divorced,,no,yes,no,cellular,jul,tue,2,3,1,success,-1.7,94.215,-40.3,0.797,4991.6,0.1,2,yes
4384,45.0,technician,divorced,,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,yes
4385,53.0,technician,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4386,,retired,married,basic.4y,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
4387,,entrepreneur,single,high.school,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
4388,46.0,unemployed,married,,no,yes,yes,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,999.0,0,no
4389,28.0,technician,single,,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
4390,50.0,services,divorced,high.school,no,no,yes,cellular,may,wed,5,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no
4391,39.0,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
4392,52.0,technician,married,basic.9y,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
4393,32.0,admin.,single,high.school,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
4394,58.0,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
4395,32.0,admin.,single,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,no
4396,,admin.,married,university.degree,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no
4397,50.0,technician,married,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
4398,54.0,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
4399,49.0,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no
4400,,retired,married,,no,yes,yes,telephone,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
4401,27.0,technician,single,professional.course,no,no,no,cellular,apr,tue,3,999,1,failure,-1.8,93.749,-34.6,0.638,5008.7,999.0,3,no
4402,,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4403,51.0,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
4404,59.0,unemployed,married,basic.9y,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,999.0,0,yes
4405,,unemployed,married,high.school,no,yes,no,cellular,oct,,1,3,1,success,-1.1,94.601,-49.5,1.032,4963.6,0.1,5,yes
4406,27.0,blue-collar,married,unknown,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4407,48.0,blue-collar,married,,no,yes,yes,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,2,no
4408,37.0,blue-collar,married,basic.4y,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no
4409,33.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,2,no
4410,58.0,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,no
4411,18.0,student,single,unknown,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,999.0,0,yes
4412,31.0,services,divorced,,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
4413,50.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,999.0,0,no
4414,,self-employed,single,,no,yes,no,cellular,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no
4415,,services,single,high.school,no,no,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
4416,,services,married,,no,yes,no,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
4417,49.0,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
4418,31.0,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,10,no
4419,39.0,technician,married,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
4420,25.0,student,single,university.degree,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no
4421,38.0,self-employed,married,basic.9y,no,no,no,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no
4422,39.0,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
4423,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
4424,36.0,admin.,married,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,999.0,0,yes
4425,,admin.,married,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
4426,46.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
4427,,admin.,married,,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
4428,27.0,admin.,single,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
4429,28.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
4430,41.0,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
4431,35.0,management,married,university.degree,no,yes,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
4432,,blue-collar,married,,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no
4433,32.0,technician,married,,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
4434,41.0,entrepreneur,married,,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
4435,,technician,single,,no,yes,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
4436,35.0,blue-collar,married,,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
4437,,student,single,basic.4y,no,unknown,unknown,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
4438,,blue-collar,married,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
4439,29.0,unemployed,married,basic.4y,unknown,no,no,cellular,nov,,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
4440,49.0,services,married,high.school,no,no,no,cellular,jun,tue,4,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,999.0,0,yes
4441,50.0,management,married,high.school,unknown,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
4442,,admin.,married,high.school,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no
4443,36.0,admin.,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
4444,27.0,technician,single,,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no
4445,36.0,blue-collar,married,,unknown,yes,no,cellular,may,,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no
4446,25.0,self-employed,single,university.degree,no,yes,no,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,999.0,0,no
4447,,management,married,basic.6y,unknown,yes,no,cellular,nov,mon,4,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
4448,29.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
